Listing.ListingId,Listing.Price.ClosePrice
mrd12056538,247261.17435857904
mrd12056540,902254.288054111
mrd12056542,563871.7975993772
mrd12056558,131893.70613977284
mrd12056562,544558.8855563279
mrd12056565,145361.40471653236
mrd12056566,142114.10361994294
mrd12056567,763106.0633995323
mrd12056572,132387.67529724573
mrd12056575,591209.9798464502
mrd12056577,115526.0082238343
mrd12056579,384875.04780121834
mrd12056580,281991.85076871316
mrd12056584,1734566.1107813579
mrd12056585,157534.4661279529
mrd12056588,500023.1288438679
mrd12056597,326195.31421970483
mrd12056602,254678.5390565486
mrd12056603,110277.63875540195
mrd12056606,364808.6189892747
mrd12056608,222622.47294492004
mrd12056612,439557.8533017981
mrd12056620,451843.42001667194
mrd12056624,479082.1510245722
mrd12056625,361902.8348686142
mrd12056626,518343.30704951746
mrd12056631,334117.1179108136
mrd12056638,237341.88957630802
mrd12056647,102361.5793887541
mrd12056652,167292.35517632612
mrd12056659,454507.73865200003
mrd12056671,408118.6724872105
mrd12056680,595128.0999740948
mrd12056683,285045.3431631156
mrd12056686,554735.1756782565
mrd12056701,319923.43307863077
mrd12056706,454673.50379576266
mrd12056710,663596.0103710075
mrd12056720,347836.60557260993
mrd12056723,348846.484467387
mrd12056724,508437.727654666
mrd12056726,1154849.783021001
mrd12056727,359153.0236081552
mrd12056731,611881.6110720014
mrd12056732,301631.0010074129
mrd12056734,456633.240296254
mrd12056759,384791.20258456626
mrd12056767,516845.9349442961
mrd12056769,266279.7705798642
mrd12056773,405210.46669431904
mrd12056787,309503.6541878568
mrd12056791,321779.2430215639
mrd12056796,1408583.747192556
mrd12056798,363015.32669944694
mrd12056800,843897.9327721286
mrd12056807,304274.6764614201
mrd12056808,265879.00759841985
mrd12056810,370790.5400134908
mrd12056811,98395.06152963777
mrd12056816,246054.48952070894
mrd12056823,202356.45460917446
mrd12056824,597718.662313393
mrd12056830,400227.70780051616
mrd12056831,264156.11614186084
mrd12056834,230801.04671666003
mrd12056835,278673.2929660394
mrd12056842,92016.84710380416
mrd12056844,211955.41721712466
mrd12056847,377875.53049697547
mrd12056856,138889.19987115392
mrd12056857,321414.4582996953
mrd12056858,437002.35443831055
mrd12056859,442136.2703570474
mrd12056860,426708.0461182632
mrd12056861,328272.6155352794
mrd12056871,383558.64246732363
mrd12056875,700128.5700597853
mrd12056876,450917.7094401416
mrd12056878,161311.55180233324
mrd12056883,664425.6037220255
mrd12056888,256863.81863276844
mrd12056894,464308.1164001139
mrd12056903,448661.07357886096
mrd12056906,431580.217074423
mrd12056908,402406.8076160236
mrd12056916,593303.3692457996
mrd12056919,522007.036113666
mrd12056929,415611.45318853325
mrd12056930,817843.0555895318
mrd12056948,504884.1989179511
mrd12056953,488471.36553066224
mrd12056957,467128.3542820968
mrd12056958,161057.04140066679
mrd12056961,290545.4664128858
mrd12056966,398665.0819331711
mrd12056967,571337.0945404249
mrd12056974,851520.5325461093
mrd12056976,327200.6755133918
mrd12056980,257848.94179056934
mrd12056998,397971.9012781825
mrd12057003,173281.54329973456
mrd12057006,225980.18140355128
mrd12057014,729881.6973267889
mrd12057020,325293.8873502011
mrd12057046,293629.68151601305
mrd12057049,367202.00875407225
mrd12057050,1683550.3881570934
mrd12057052,452302.50071620126
mrd12057060,403094.47622170567
mrd12057062,247448.0111195928
mrd12057065,345717.9395428478
mrd12057073,258073.4085510563
mrd12057075,239829.41315868776
mrd12057079,715213.4527724136
mrd12057080,419834.43607686914
mrd12057086,309225.4957705837
mrd12057096,128253.10051235289
mrd12057097,406541.80492963374
mrd12057099,496354.7693961441
mrd12057109,358093.941993826
mrd12057113,225379.94578570983
mrd12057122,716441.464718294
mrd12057123,228833.60391658545
mrd12057130,861212.1660637248
mrd12057133,184473.5974463858
mrd12057139,375183.9988872946
mrd12057144,442291.2041182923
mrd12057145,308740.2336603985
mrd12057146,300653.9105625397
mrd12057147,260679.36926398255
mrd12057154,323053.7428266239
mrd12057161,751792.4839682408
mrd12057163,756773.9075969638
mrd12057165,542415.9945270251
mrd12057173,879345.0572346486
mrd12057176,1434173.2262062626
mrd12057178,396956.5871974403
mrd12057179,464877.4400780393
mrd12057187,500951.40807829815
mrd12057196,482494.14171336853
mrd12057198,24882.176468285747
mrd12057202,419107.6746897876
mrd12057216,259497.57974685432
mrd12057220,466352.4452075959
mrd12057226,416144.70425168076
mrd12057227,368374.78154542885
mrd12057230,449651.40027092746
mrd12057235,134105.71922119497
mrd12057238,306259.60340127663
mrd12057244,451116.0618827684
mrd12057245,240900.1517607008
mrd12057253,393204.91215739097
mrd12057255,408800.3643997395
mrd12057259,297845.08632062806
mrd12057260,595294.1025552029
mrd12057268,410505.33428724797
mrd12057288,76782.98031444043
mrd12057290,403045.88947342476
mrd12057291,271743.19305752
mrd12057293,276396.86536962196
mrd12057295,504170.12645179697
mrd12057309,128296.9820922617
mrd12057313,457387.5343331093
mrd12057315,389173.4315037386
mrd12057317,207245.5280370178
mrd12057320,238364.1795586513
mrd12057340,354581.55383680447
mrd12057342,195114.15257566664
mrd12057343,341385.85167659016
mrd12057345,374214.650585682
mrd12057346,353533.3131063019
mrd12057351,191924.2151549105
mrd12057360,409335.86115151254
mrd12057361,418201.4799519117
mrd12057368,279822.95443532
mrd12057381,482974.4101424847
mrd12057382,164483.18245543924
mrd12057402,201335.3201907185
mrd12057404,287118.8195640072
mrd12057408,356553.6615656252
mrd12057416,839498.6321994646
mrd12057419,480680.58408714575
mrd12057420,245159.06117422946
mrd12057431,796723.3848279453
mrd12057432,462141.0561247298
mrd12057433,314904.9566494451
mrd12057440,427057.4838331786
mrd12057441,754961.0445537028
mrd12057443,210219.24215523084
mrd12057454,166206.92836831993
mrd12057465,224694.74995864212
mrd12057466,278850.5022094229
mrd12057482,469133.86057363165
mrd12057484,362898.78302905074
mrd12057497,231312.02332726066
mrd12057499,75413.13273888516
mrd12057500,559096.4559871388
mrd12057505,112792.9554678378
mrd12057506,271390.54713835276
mrd12057508,461305.7616324307
mrd12057529,546232.0178011269
mrd12057531,272312.7970751304
mrd12057538,194107.6278608443
mrd12057545,242920.5604310584
mrd12057552,209794.72031724683
mrd12057555,812350.2009511642
mrd12057559,193657.80727157116
mrd12057563,442703.1475447038
mrd12057564,299091.97443493025
mrd12057572,513020.09946598555
mrd12057577,249963.4003269525
mrd12057578,112554.45328699617
mrd12057581,546246.7495044662
mrd12057588,342553.59826012934
mrd12057591,308085.92380417016
mrd12057592,347764.98836620303
mrd12057594,408738.9652374326
mrd12057616,608689.0672510341
mrd12057618,132800.9621636855
mrd12057624,291972.81279204204
mrd12057634,128664.12710640766
mrd12057635,536026.5380671527
mrd12057644,289228.0796193629
mrd12057646,312165.11775342526
mrd12057648,166163.6157340001
mrd12057669,254266.53213656976
mrd12057673,205138.36298790912
mrd12057676,874499.5220573016
mrd12057680,226297.69656752277
mrd12057684,361610.1665610194
mrd12057687,31342.303620100738
mrd12057695,520679.6177758092
mrd12057696,252415.4639645357
mrd12057703,340676.8303282394
mrd12057707,253173.8102724544
mrd12057714,366397.96546586504
mrd12057726,93909.04081635365
mrd12057729,509568.1148887828
mrd12057735,428753.4471888349
mrd12057742,464114.67427316896
mrd12057744,512490.2041478359
mrd12057751,358468.1858845081
mrd12057752,582501.8838597953
mrd12057762,280230.3236507526
mrd12057764,321221.0479817851
mrd12057775,295274.47689451603
mrd12057776,337129.93500481144
mrd12057779,579541.4409542716
mrd12057781,416038.6566513948
mrd12057782,322878.4344426274
mrd12057789,637239.5250526397
mrd12057802,441761.7653890982
mrd12057811,174329.12056448738
mrd12057812,186759.58583071388
mrd12057815,207728.1986569674
mrd12057822,353966.25878844224
mrd12057823,865680.4119456357
mrd12057826,146401.4826501408
mrd12057829,596186.2207855242
mrd12057831,241151.8718946575
mrd12057832,134304.97629425948
mrd12057833,373442.3627444043
mrd12057835,730039.8459934809
mrd12057837,235718.67722648603
mrd12057841,606985.0982381668
mrd12057846,66644.02456761946
mrd12057847,363746.19684963673
mrd12057854,231443.18928066385
mrd12057858,138345.08805754344
mrd12057862,319061.71829513623
mrd12057868,343098.2611668013
mrd12057869,697066.570394188
mrd12057872,154352.3683524662
mrd12057876,255518.55653802573
mrd12057884,605562.5255446002
mrd12057886,296893.537282691
mrd12057890,168494.57735387512
mrd12057899,1191680.516428607
mrd12057901,392534.4596981626
mrd12057911,160532.73855327745
mrd12057912,1314187.0926952567
mrd12057918,129713.59072415077
mrd12057919,147710.3274309227
mrd12057922,478580.9364936991
mrd12057929,464487.77576477395
mrd12057931,299963.2637355202
mrd12057933,223358.68462821763
mrd12057940,243836.0300262938
mrd12057950,459210.12360016746
mrd12057951,692326.1451569156
mrd12057953,179615.1073152978
mrd12057956,185757.72483144817
mrd12057960,121036.69016782547
mrd12057961,169907.83131278615
mrd12057964,329263.1303611031
mrd12057965,449216.5414554897
mrd12057969,717226.1665559122
mrd12057970,354285.42435915663
mrd12057979,443897.15658944077
mrd12057988,947489.4698238522
mrd12057989,59894.69542398899
mrd12057994,790383.408450577
mrd12057995,701736.293439863
mrd12058001,492170.6284266953
mrd12058004,236122.3498903979
mrd12058005,3128152.621296857
mrd12058011,168668.48205195402
mrd12058015,745943.076519179
mrd12058019,104892.74920824675
mrd12058022,478259.1653429717
mrd12058024,272381.22398251964
mrd12058026,524692.5938740544
mrd12058031,625198.0376730656
mrd12058032,326099.6465600678
mrd12058034,256953.70809652426
mrd12058035,1737568.359681667
mrd12058037,784734.0337017832
mrd12058042,207435.45822422788
mrd12058045,176284.0554429744
mrd12058046,575157.235147641
mrd12058049,413929.54892831907
mrd12058052,569930.2702981473
mrd12058056,170254.44621448894
mrd12058064,432376.5837823959
mrd12058072,142005.5242474337
mrd12058103,585405.1875746121
mrd12058105,455064.19026088953
mrd12058107,229549.5434961133
mrd12058113,431982.51017945877
mrd12058115,298843.8158907603
mrd12058118,554541.618893159
mrd12058123,189173.70978772297
mrd12058126,198140.58225858153
mrd12058128,508292.8968198034
mrd12058134,252667.61467253734
mrd12058137,324173.5916503242
mrd12058138,426881.7562256606
mrd12058141,685450.8772850663
mrd12058160,432864.26225458505
mrd12058164,377455.84599441604
mrd12058168,167265.90037962009
mrd12058171,372676.4633043065
mrd12058175,388542.31285479985
mrd12058178,340363.97072627716
mrd12058179,2206113.514320927
mrd12058187,196053.0273031265
mrd12058188,420021.7788109561
mrd12058194,457663.1264901244
mrd12058204,333187.0239642178
mrd12058208,824267.1663568673
mrd12058210,181276.39305589136
mrd12058216,274607.0384925499
mrd12058218,198371.4879491758
mrd12058223,494164.2418843433
mrd12058226,176489.00987430487
mrd12058234,453688.25733391347
mrd12058239,453440.12190112914
mrd12058246,257599.52735347714
mrd12058247,180842.3410519924
mrd12058249,235405.5420411849
mrd12058258,261309.2603927625
mrd12058260,382200.34507464146
mrd12058262,161736.12111501067
mrd12058272,226906.61009898304
mrd12058281,634134.8235407559
mrd12058284,415870.80047329224
mrd12058286,1731300.8112033573
mrd12058295,326034.92213196354
mrd12058298,103587.63371490822
mrd12058300,119840.66069650484
mrd12058306,242173.19689091452
mrd12058308,167854.29880801952
mrd12058320,354454.3744752152
mrd12058324,284284.9370400498
mrd12058325,277620.0313459204
mrd12058330,332527.6170165143
mrd12058331,336102.42561517993
mrd12058334,260470.51618094585
mrd12058336,501951.85163164494
mrd12058337,214521.62513199006
mrd12058338,353100.7718079506
mrd12058352,276237.6406339036
mrd12058354,263706.95703120535
mrd12058358,1933224.1683061253
mrd12058361,1006299.0351260157
mrd12058364,147974.62668749024
mrd12058376,414453.6157963331
mrd12058377,244709.15182534326
mrd12058383,283274.91055921133
mrd12058389,298395.42957299703
mrd12058401,521194.49227679876
mrd12058407,203776.16567175757
mrd12058409,309246.0805690204
mrd12058414,370922.4410746837
mrd12058419,210436.97300722732
mrd12058420,238295.78651134242
mrd12058421,851336.093145055
mrd12058425,189419.85156232174
mrd12058429,101639.09791472415
mrd12058431,415631.3202992659
mrd12058433,206518.8876138863
mrd12058435,278174.80652089557
mrd12058446,203394.67692862503
mrd12058449,317232.1807167715
mrd12058454,837321.3925501623
mrd12058459,398962.6316132564
mrd12058460,253799.65820512845
mrd12058466,375157.34179599496
mrd12058467,246516.79897350635
mrd12058468,395299.723650114
mrd12058470,166507.28863454855
mrd12058499,406267.77189514315
mrd12058501,419757.9789964788
mrd12058504,241265.6248516718
mrd12058505,169986.04008524652
mrd12058507,402327.0136891786
mrd12058512,69674.3653090512
mrd12058514,553119.399950924
mrd12058517,431602.7676940417
mrd12058520,258529.64813223117
mrd12058523,1226335.7154037242
mrd12058526,257153.05853791602
mrd12058530,128333.70552561857
mrd12058535,311782.47965492273
mrd12058538,341289.5018905347
mrd12058542,585157.4137258723
mrd12058552,894267.4906691088
mrd12058556,265881.1531967204
mrd12058558,228007.93380884506
mrd12058561,619097.2680090307
mrd12058566,315139.1804653662
mrd12058569,760016.2435920296
mrd12058572,1353801.2655021292
mrd12058576,204860.05227234232
mrd12058588,211795.67760378018
mrd12058594,263288.4493578242
mrd12058596,438918.0617966365
mrd12058600,687964.8009807862
mrd12058601,163267.6955112906
mrd12058603,278861.1762324967
mrd12058604,233983.43091437977
mrd12058611,364029.2365527888
mrd12058612,232118.57763060075
mrd12058615,706433.7774953519
mrd12058616,355667.9555712512
mrd12058622,258686.6753483437
mrd12058623,153384.20442504456
mrd12058624,209469.79312062627
mrd12058630,921368.0028517029
mrd12058634,695450.1698855836
mrd12058648,402780.7064408856
mrd12058656,219397.38399931978
mrd12058665,494415.2146847676
mrd12058673,1455218.6591621765
mrd12058678,276095.17043660296
mrd12058687,359285.0357985971
mrd12058688,158226.37158770318
mrd12058702,229765.29843654652
mrd12058708,401680.6759145911
mrd12058712,551476.117374997
mrd12058714,435259.9042383348
mrd12058726,512711.56079283886
mrd12058728,443491.3187365736
mrd12058732,761039.1994014964
mrd12058733,259574.80493758022
mrd12058738,209671.6644805033
mrd12058740,506307.3453683585
mrd12058741,258727.6721488915
mrd12058742,252480.61960794468
mrd12058748,51069.111597944524
mrd12058749,338320.54468016146
mrd12058762,337660.57843174314
mrd12058766,824532.3512243947
mrd12058768,339605.4915111387
mrd12058770,113022.11440920176
mrd12058772,317092.40768286434
mrd12058775,469932.87976520805
mrd12058776,444715.3506958211
mrd12058778,259919.4512318647
mrd12058782,441806.36442391685
mrd12058787,292508.5191957787
mrd12058792,41607.202212443604
mrd12058796,331174.6542563126
mrd12058797,288480.6630867849
mrd12058799,585261.6906960905
mrd12058801,470262.77990336635
mrd12058803,618075.3901084197
mrd12058806,318841.9449644037
mrd12058809,385558.74234474084
mrd12058812,125074.78815840204
mrd12058817,358685.1133561743
mrd12058818,668599.5492861195
mrd12058822,242280.78796913504
mrd12058825,395194.0206586529
mrd12058830,1654565.5082651682
mrd12058831,205326.71660697565
mrd12058832,102303.7756050637
mrd12058835,345507.5527672731
mrd12058842,758188.455795587
mrd12058851,250220.7691730732
mrd12058852,226585.78577862214
mrd12058853,311901.9975443494
mrd12058854,132263.40589093172
mrd12058861,31319.460539314503
mrd12058862,226384.8061239719
mrd12058863,402253.570847374
mrd12058866,173528.0653546831
mrd12058871,319219.0621446854
mrd12058873,412841.6793682775
mrd12058875,257242.7584155557
mrd12058877,503748.5178396433
mrd12058878,563410.3953278457
mrd12058882,438634.5269716924
mrd12058887,400922.9431811512
mrd12058892,520679.6177758092
mrd12058899,375364.98598758137
mrd12058905,661490.6309754094
mrd12058906,462597.72695287125
mrd12058908,249950.65979305684
mrd12058912,375259.1416069372
mrd12058922,432725.3502796711
mrd12058925,236513.12452757292
mrd12058927,279367.6011404782
mrd12058930,123724.08684595015
mrd12058935,311997.6950923189
mrd12058937,260483.05745956066
mrd12058938,113947.53515160468
mrd12058940,479364.9271127071
mrd12058943,168603.32318697963
mrd12058950,378987.9428920845
mrd12058958,341258.5393780463
mrd12058962,325933.8710336461
mrd12058968,193214.06620416467
mrd12058974,575811.0497249608
mrd12058980,513071.21282115264
mrd12058983,407378.3599550415
mrd12058984,223943.39880681073
mrd12058985,257321.16679614273
mrd12058990,207198.11070238877
mrd12058997,325312.06632493745
mrd12058998,276909.34405320906
mrd12059002,270621.0169711646
mrd12059003,217159.307135336
mrd12059004,643015.5887961213
mrd12059008,332460.12897377973
mrd12059010,232924.93107517983
mrd12059016,428486.9956064085
mrd12059017,117796.88825739654
mrd12059022,28681.355923710278
mrd12059034,124002.32351584765
mrd12059036,290290.80172940606
mrd12059037,135926.01543527134
mrd12059039,323032.99628133775
mrd12059048,269446.6638948445
mrd12059050,719293.7427481893
mrd12059058,714467.8040661584
mrd12059065,373940.54029104515
mrd12059067,216689.48813555975
mrd12059070,168188.6473567366
mrd12059071,1808217.5921229979
mrd12059072,214268.51287037518
mrd12059077,636839.8375388508
mrd12059078,403790.41990900936
mrd12059084,202597.28321599856
mrd12059085,325774.8512063063
mrd12059088,255355.0872570288
mrd12059092,155720.97364627945
mrd12059093,567579.1468541729
mrd12059109,214488.92512773033
mrd12059130,436686.60792827304
mrd12059131,256983.74970921504
mrd12059132,685311.6369472307
mrd12059138,158055.1257725512
mrd12059140,432749.6649692061
mrd12059149,217226.11459487263
mrd12059155,381965.73544670356
mrd12059156,403055.7974873736
mrd12059162,290736.947927822
mrd12059173,228698.90755468525
mrd12059175,375503.37933747546
mrd12059181,598087.195626248
mrd12059189,197340.32763921487
mrd12059192,33018.356291801974
mrd12059194,483996.3895456804
mrd12059204,274539.5689963629
mrd12059205,199994.5422050787
mrd12059209,266046.5653101505
mrd12059215,351851.08350142144
mrd12059216,275446.99653535004
mrd12059218,629251.1038116119
mrd12059219,239287.05009007093
mrd12059225,411060.9266242709
mrd12059235,1631842.3987814495
mrd12059240,209520.64962491248
mrd12059250,203735.85471852592
mrd12059251,589447.1858647518
mrd12059280,972357.2257834953
mrd12059292,201875.19590645202
mrd12059299,204474.077164378
mrd12059300,686512.3969797282
mrd12059301,163979.13970127527
mrd12059302,327995.09743505396
mrd12059309,262436.47551033064
mrd12059313,603145.7648884666
mrd12059316,355663.9522799929
mrd12059317,145554.19798684437
mrd12059320,314085.5107068751
mrd12059321,273939.8426651431
mrd12059326,553864.8126864313
mrd12059329,196503.21213013638
mrd12059330,292465.4302090021
mrd12059338,363290.1489504664
mrd12059339,930377.0363772521
mrd12059345,247215.3032332343
mrd12059359,1172336.814433973
mrd12059369,201346.30012682427
mrd12059372,266575.6018975898
mrd12059375,181366.86935478027
mrd12059379,330276.5811391359
mrd12059380,453913.2978799893
mrd12059381,271516.33668041433
mrd12059388,266678.7625576111
mrd12059399,253264.1518587599
mrd12059400,407008.44173330953
mrd12059401,275325.7097342771
mrd12059404,328324.99831937073
mrd12059409,212952.52315920734
mrd12059410,366523.9537749472
mrd12059411,188447.581092585
mrd12059414,339329.15549487196
mrd12059430,417504.0618116231
mrd12059433,356798.7370544613
mrd12059437,175031.43708083616
mrd12059438,245719.25794200556
mrd12059439,253813.0790251788
mrd12059444,592177.3732807821
mrd12059456,314958.34646113764
mrd12059469,272576.2546614191
mrd12059473,112962.633269523
mrd12059476,374452.1626823499
mrd12059478,333868.70322751807
mrd12059483,265565.0776665609
mrd12059488,531973.38380596
mrd12059489,98496.22614034037
mrd12059495,359289.1991977
mrd12059499,378123.3736857467
mrd12059501,440464.23555328586
mrd12059502,552500.6777657045
mrd12059507,131302.97944099453
mrd12059510,349725.45547582395
mrd12059515,181450.73443114426
mrd12059520,441915.22654825606
mrd12059521,174743.2691922662
mrd12059523,786110.2426658203
mrd12059529,128378.56912092511
mrd12059531,273063.0185041903
mrd12059536,238626.22985771735
mrd12059537,323041.1692931796
mrd12059544,288497.3989030892
mrd12059546,624661.0469118453
mrd12059551,139100.45491333955
mrd12059552,604385.5026901476
mrd12059561,247362.56987007838
mrd12059562,304656.2576636088
mrd12059575,326204.6381636963
mrd12059577,433450.7336208439
mrd12059596,260658.06266674562
mrd12059598,278812.5952886684
mrd12059599,131063.41253756317
mrd12059600,177376.21813961997
mrd12059604,257611.02791463453
mrd12059605,167488.73089536018
mrd12059608,2063854.190453583
mrd12059611,288116.1964834247
mrd12059615,270315.7050023457
mrd12059624,404368.9869947402
mrd12059631,365879.2753751132
mrd12059637,258911.7755343208
mrd12059638,381287.9292557644
mrd12059639,372391.1580257725
mrd12059640,167157.84956908796
mrd12059642,323678.9577540221
mrd12059645,465783.30169811426
mrd12059662,369861.2851050661
mrd12059664,155113.3900853484
mrd12059666,315860.61817990895
mrd12059667,545575.3183955178
mrd12059669,297939.99268150446
mrd12059671,384314.6294258843
mrd12059675,770888.9150409022
mrd12059677,298946.70803180983
mrd12059688,210109.99577015455
mrd12059692,401813.18378868396
mrd12059695,524214.57678954495
mrd12059699,402542.84936134465
mrd12059702,873602.2094165066
mrd12059706,446298.6387637162
mrd12059716,332083.5388053551
mrd12059720,529753.5076650148
mrd12059725,497918.0064626133
mrd12059727,367426.9106219983
mrd12059729,144748.85251627088
mrd12059737,497393.0794884547
mrd12059738,212174.95030696265
mrd12059739,153951.18862865912
mrd12059740,223610.9319234564
mrd12059746,225042.73531763174
mrd12059747,317805.648959232
mrd12059749,426589.383556813
mrd12059750,177222.13131514893
mrd12059752,468811.00344177155
mrd12059756,221582.5563952457
mrd12059762,490482.3696927894
mrd12059763,668195.5348788342
mrd12059775,450877.1358728478
mrd12059784,525685.7506951287
mrd12059785,210728.0114414881
mrd12059804,587403.8084094747
mrd12059806,1347793.43241098
mrd12059817,421418.9165298631
mrd12059822,151914.03020034693
mrd12059828,271697.16510629357
mrd12059830,220305.00714568153
mrd12059840,256369.02701459045
mrd12059846,450377.81821811787
mrd12059847,508063.24063967116
mrd12059850,401865.484166786
mrd12059859,243211.46458783373
mrd12059860,156785.09843649858
mrd12059863,181927.89876460255
mrd12059868,333324.96930572577
mrd12059871,661324.090966129
mrd12059874,428557.0092285138
mrd12059875,650409.4889980863
mrd12059877,399274.9511583828
mrd12059878,508998.93631773745
mrd12059881,378036.8058660478
mrd12059893,195147.48708992993
mrd12059894,407882.4424139416
mrd12059904,219022.22214541602
mrd12059906,369340.4332420055
mrd12059907,200825.34510460647
mrd12059928,261388.4281106934
mrd12059933,295779.7974478394
mrd12059934,658412.0377870005
mrd12059935,497365.24828644656
mrd12059941,286843.7524772464
mrd12059948,357023.7554968789
mrd12059960,276890.4797788392
mrd12059961,331615.4369160374
mrd12059962,835249.2521050863
mrd12059966,425617.5176488688
mrd12059968,260231.222440031
mrd12059969,327450.9969496869
mrd12059984,176471.7523878226
mrd12059985,476956.11380279134
mrd12059989,391982.79690068105
mrd12059996,451854.1233976275
mrd12060001,259215.90536779794
mrd12060003,188985.84200148334
mrd12060015,423565.13151199557
mrd12060025,445615.44967624004
mrd12060029,350941.4255718004
mrd12060042,472776.8923720473
mrd12060044,129168.39663311487
mrd12060045,422991.92589926
mrd12060048,162360.23326851823
mrd12060053,220986.66649483482
mrd12060060,312718.0228394108
mrd12060061,509234.7525949306
mrd12060064,393547.07016568293
mrd12060070,860213.3590217124
mrd12060074,1356454.544016525
mrd12060078,295815.84663658583
mrd12060082,324453.9325059935
mrd12060084,468107.56575565366
mrd12060089,325538.70205963915
mrd12060090,133646.88522128365
mrd12060091,328482.9662329397
mrd12060092,421661.3495375665
mrd12060093,276993.25794546807
mrd12060099,478168.7031976847
mrd12060101,254600.58601788006
mrd12060109,115167.84393085535
mrd12060113,254192.11976332348
mrd12060117,605936.2662005606
mrd12060120,258684.84243661974
mrd12060121,344171.74793699547
mrd12060126,294505.99190359504
mrd12060128,377522.49519302475
mrd12060129,307865.7660540037
mrd12060136,327108.6656776364
mrd12060137,304788.4916076794
mrd12060140,249667.51912029635
mrd12060166,133524.4104277233
mrd12060168,442994.99309924745
mrd12060169,320579.2414701211
mrd12060171,131503.97080261735
mrd12060172,729407.8923987554
mrd12060187,53445.48672022841
mrd12060189,419422.4176439343
mrd12060191,351358.8044253763
mrd12060192,769110.9336199574
mrd12060194,404284.989561677
mrd12060196,203347.643831903
mrd12060198,389937.7376727455
mrd12060217,344644.9034248583
mrd12060218,252177.03694803137
mrd12060224,371066.06665735977
mrd12060228,350167.1166568135
mrd12060231,505350.9377101595
mrd12060233,270308.2008454406
mrd12060239,358476.1748942781
mrd12060240,365330.1069090755
mrd12060248,469633.28973950143
mrd12060274,304493.93626861396
mrd12060282,177284.55622971006
mrd12060286,270625.3691054016
mrd12060291,231700.70958394735
mrd12060304,271184.6310798486
mrd12060306,147065.254696962
mrd12060308,115025.19751157805
mrd12060312,431422.1561638511
mrd12060322,580056.0661886806
mrd12060330,286118.1095580075
mrd12060331,234145.98701637317
mrd12060337,417085.6059884259
mrd12060345,447583.6636433819
mrd12060347,62521.08169124545
mrd12060364,208576.43112802424
mrd12060367,329720.57300182554
mrd12060370,308677.4495527217
mrd12060373,509743.0456819601
mrd12060375,439764.59273231536
mrd12060376,137421.3593073516
mrd12060384,108206.53784499077
mrd12060387,559937.7978276631
mrd12060388,514906.9753762391
mrd12060389,330891.9331962412
mrd12060390,396836.63107696554
mrd12060393,197021.07624419843
mrd12060396,212943.7266760198
mrd12060407,481177.89832132997
mrd12060414,421025.998765877
mrd12060417,436227.14885266876
mrd12060423,468323.9832365804
mrd12060425,190089.38894956687
mrd12060428,235223.77827757117
mrd12060429,342801.5012545389
mrd12060430,187237.22942699693
mrd12060435,164084.29062088893
mrd12060438,233806.7218398039
mrd12060440,286716.7319013718
mrd12060449,256131.6982633607
mrd12060458,480325.8602014311
mrd12060459,328790.9284903626
mrd12060461,463426.089533147
mrd12060466,122497.14071561165
mrd12060467,352171.0167306634
mrd12060471,267992.1636272836
mrd12060472,208665.4844614073
mrd12060475,412192.19166763243
mrd12060477,579662.6535463613
mrd12060484,132682.31134096056
mrd12060485,403801.9387349085
mrd12060488,104773.95918766085
mrd12060489,283317.77802922315
mrd12060490,322030.98046597623
mrd12060493,225440.45323205955
mrd12060495,430671.45874999836
mrd12060502,242539.5664053393
mrd12060504,337320.53562985687
mrd12060510,325173.8824270314
mrd12060524,561684.6206525406
mrd12060532,148043.36484508464
mrd12060533,505611.16761499166
mrd12060540,147874.7348397188
mrd12060545,233681.59384056512
mrd12060548,294833.4017794447
mrd12060554,303738.0137899176
mrd12060559,197929.3354160807
mrd12060564,796838.3919484679
mrd12060565,133463.9847722722
mrd12060567,365063.5901500132
mrd12060568,231779.1414600471
mrd12060571,186315.82368495472
mrd12060577,243929.83492603817
mrd12060582,178565.00152310115
mrd12060587,792404.8350186017
mrd12060590,184134.0582698473
mrd12060596,194471.82582433757
mrd12060601,126372.4230885231
mrd12060606,593523.0287753361
mrd12060609,800050.0036334646
mrd12060612,210512.36701271214
mrd12060620,435767.6669303381
mrd12060621,263320.7714949467
mrd12060622,146971.62224040483
mrd12060628,444524.58777338796
mrd12060629,271920.2536706089
mrd12060638,184565.6621881444
mrd12060644,453836.41363295837
mrd12060654,141717.17961972777
mrd12060660,279034.07647058123
mrd12060664,250208.94382502802
mrd12060669,69449.0339975107
mrd12060677,302793.95635666547
mrd12060679,455773.18157807656
mrd12060680,416056.49118310434
mrd12060682,391556.97625982604
mrd12060684,291309.74381761736
mrd12060686,278311.40214369784
mrd12060690,520207.7057676912
mrd12060693,178949.4380666155
mrd12060698,100718.67121675226
mrd12060712,166976.95750698863
mrd12060714,777880.3857139779
mrd12060718,185554.86119475725
mrd12060722,366594.98096131213
mrd12060731,416157.3990750171
mrd12060740,277709.72264192806
mrd12060742,668608.5817642759
mrd12060745,139186.57392596398
mrd12060746,246886.37024180286
mrd12060747,366795.2463145507
mrd12060755,517062.6705515092
mrd12060757,429558.2056279568
mrd12060759,388792.046287796
mrd12060763,170318.7799288094
mrd12060765,241551.79787116998
mrd12060779,255007.8366728964
mrd12060788,639014.1945014929
mrd12060792,315186.0010329568
